provinsi,jenis,daerah,tahun,gk,ump,peng,upah,gk_category,income_to_expense_ratio,poverty_to_income_ratio,Cluster
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,287255.0,11646,Sedang,6.307549041792136,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,738234.0,11646,Sedang,2.454336971746086,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,493141.0,11646,Sedang,3.6741520173743414,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,474404.0,11646,Sedang,3.8192658577920926,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,967546.0,11646,Sedang,1.8726499825331302,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,472220.0,11646,Sedang,3.836929820846216,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,381537.0,11646,Sedang,4.748884118709325,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2016,302027.0,1811875.0,853756.0,11646,Sedang,2.1222398437024164,0.16669306657468091,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,450979.0,11646,Sedang,4.017648271870752,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,287255.0,11646,Sedang,6.307549041792136,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,738234.0,11646,Sedang,2.454336971746086,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,493141.0,11646,Sedang,3.6741520173743414,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,474404.0,11646,Sedang,3.8192658577920926,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,967546.0,11646,Sedang,1.8726499825331302,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,472220.0,11646,Sedang,3.836929820846216,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,381537.0,11646,Sedang,4.748884118709325,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,304942.0,1811875.0,853756.0,11646,Sedang,2.1222398437024164,0.16830189720593308,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,450979.0,11646,Sedang,4.017648271870752,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,287255.0,11646,Sedang,6.307549041792136,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,738234.0,11646,Sedang,2.454336971746086,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,493141.0,11646,Sedang,3.6741520173743414,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,474404.0,11646,Sedang,3.8192658577920926,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,967546.0,11646,Sedang,1.8726499825331302,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,472220.0,11646,Sedang,3.836929820846216,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,381537.0,11646,Sedang,4.748884118709325,0.17287837185236288,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2016,313234.0,1811875.0,853756.0,11646,Sedang,2.1222398437024164,0.17287837185236288,1
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,450979.0,11646,Rendah,4.017648271870752,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,287255.0,11646,Rendah,6.307549041792136,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,738234.0,11646,Rendah,2.454336971746086,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,493141.0,11646,Rendah,3.6741520173743414,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,474404.0,11646,Rendah,3.8192658577920926,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,967546.0,11646,Rendah,1.8726499825331302,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,472220.0,11646,Rendah,3.836929820846216,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,381537.0,11646,Rendah,4.748884118709325,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,108312.0,1811875.0,853756.0,11646,Rendah,2.1222398437024164,0.05977895826146947,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,450979.0,11646,Rendah,4.017648271870752,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,287255.0,11646,Rendah,6.307549041792136,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,738234.0,11646,Rendah,2.454336971746086,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,493141.0,11646,Rendah,3.6741520173743414,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,474404.0,11646,Rendah,3.8192658577920926,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,967546.0,11646,Rendah,1.8726499825331302,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,472220.0,11646,Rendah,3.836929820846216,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,381537.0,11646,Rendah,4.748884118709325,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2016,111808.0,1811875.0,853756.0,11646,Rendah,2.1222398437024164,0.06170845119006554,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,450979.0,11646,Rendah,4.017648271870752,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,287255.0,11646,Rendah,6.307549041792136,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,738234.0,11646,Rendah,2.454336971746086,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,493141.0,11646,Rendah,3.6741520173743414,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,474404.0,11646,Rendah,3.8192658577920926,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,967546.0,11646,Rendah,1.8726499825331302,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,472220.0,11646,Rendah,3.836929820846216,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,381537.0,11646,Rendah,4.748884118709325,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,72806.0,1811875.0,853756.0,11646,Rendah,2.1222398437024164,0.040182683684028976,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,450979.0,11646,Rendah,4.017648271870752,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,287255.0,11646,Rendah,6.307549041792136,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,738234.0,11646,Rendah,2.454336971746086,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,493141.0,11646,Rendah,3.6741520173743414,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,474404.0,11646,Rendah,3.8192658577920926,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,967546.0,11646,Rendah,1.8726499825331302,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,472220.0,11646,Rendah,3.836929820846216,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,381537.0,11646,Rendah,4.748884118709325,0.041654639530872714,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2016,75473.0,1811875.0,853756.0,11646,Rendah,2.1222398437024164,0.041654639530872714,0
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,490603.0,13396,Sedang,3.9978434701785353,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,278114.0,13396,Sedang,7.052338249782463,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,768718.0,13396,Sedang,2.551461003905203,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,553690.0,13396,Sedang,3.542332352038144,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,491793.0,13396,Sedang,3.9881698194158925,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,1045483.0,13396,Sedang,1.8760266785782265,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,522766.0,13396,Sedang,3.7518775130746835,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,387051.0,13396,Sedang,5.067430390310321,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,311996.0,1961354.0,909817.0,13396,Sedang,2.1557675884271235,0.15907174329570287,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,490603.0,13396,Sedang,3.9978434701785353,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,278114.0,13396,Sedang,7.052338249782463,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,768718.0,13396,Sedang,2.551461003905203,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,553690.0,13396,Sedang,3.542332352038144,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,491793.0,13396,Sedang,3.9881698194158925,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,1045483.0,13396,Sedang,1.8760266785782265,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,522766.0,13396,Sedang,3.7518775130746835,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,387051.0,13396,Sedang,5.067430390310321,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2017,321688.0,1961354.0,909817.0,13396,Sedang,2.1557675884271235,0.16401322759685402,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,490603.0,13396,Sedang,3.9978434701785353,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,278114.0,13396,Sedang,7.052338249782463,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,768718.0,13396,Sedang,2.551461003905203,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,553690.0,13396,Sedang,3.542332352038144,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,491793.0,13396,Sedang,3.9881698194158925,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,1045483.0,13396,Sedang,1.8760266785782265,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,522766.0,13396,Sedang,3.7518775130746835,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,387051.0,13396,Sedang,5.067430390310321,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,316190.0,1961354.0,909817.0,13396,Sedang,2.1557675884271235,0.1612100620285782,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,490603.0,13396,Sedang,3.9978434701785353,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,278114.0,13396,Sedang,7.052338249782463,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,768718.0,13396,Sedang,2.551461003905203,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,553690.0,13396,Sedang,3.542332352038144,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,491793.0,13396,Sedang,3.9881698194158925,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,1045483.0,13396,Sedang,1.8760266785782265,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,522766.0,13396,Sedang,3.7518775130746835,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,387051.0,13396,Sedang,5.067430390310321,0.1642854884941729,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2017,322222.0,1961354.0,909817.0,13396,Sedang,2.1557675884271235,0.1642854884941729,1
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,490603.0,13396,Rendah,3.9978434701785353,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,278114.0,13396,Rendah,7.052338249782463,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,768718.0,13396,Rendah,2.551461003905203,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,553690.0,13396,Rendah,3.542332352038144,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,491793.0,13396,Rendah,3.9881698194158925,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,1045483.0,13396,Rendah,1.8760266785782265,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,522766.0,13396,Rendah,3.7518775130746835,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,387051.0,13396,Rendah,5.067430390310321,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,113696.0,1961354.0,909817.0,13396,Rendah,2.1557675884271235,0.057968117943012834,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,490603.0,13396,Rendah,3.9978434701785353,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,278114.0,13396,Rendah,7.052338249782463,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,768718.0,13396,Rendah,2.551461003905203,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,553690.0,13396,Rendah,3.542332352038144,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,491793.0,13396,Rendah,3.9881698194158925,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,1045483.0,13396,Rendah,1.8760266785782265,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,522766.0,13396,Rendah,3.7518775130746835,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,387051.0,13396,Rendah,5.067430390310321,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2017,117206.0,1961354.0,909817.0,13396,Rendah,2.1557675884271235,0.05975769799842354,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,490603.0,13396,Rendah,3.9978434701785353,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,278114.0,13396,Rendah,7.052338249782463,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,768718.0,13396,Rendah,2.551461003905203,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,553690.0,13396,Rendah,3.542332352038144,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,491793.0,13396,Rendah,3.9881698194158925,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,1045483.0,13396,Rendah,1.8760266785782265,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,522766.0,13396,Rendah,3.7518775130746835,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,387051.0,13396,Rendah,5.067430390310321,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,79842.0,1961354.0,909817.0,13396,Rendah,2.1557675884271235,0.04070759281598325,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,490603.0,13396,Rendah,3.9978434701785353,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,278114.0,13396,Rendah,7.052338249782463,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,768718.0,13396,Rendah,2.551461003905203,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,553690.0,13396,Rendah,3.542332352038144,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,491793.0,13396,Rendah,3.9881698194158925,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,1045483.0,13396,Rendah,1.8760266785782265,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,522766.0,13396,Rendah,3.7518775130746835,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,387051.0,13396,Rendah,5.067430390310321,0.043304268377865496,0
SUMATERA UTARA,NONMAKANAN,PERDESAAN,2017,84935.0,1961354.0,909817.0,13396,Rendah,2.1557675884271235,0.043304268377865496,0
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,519512.0,13257,Sedang,4.10421510956436,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,337487.0,13257,Sedang,6.31784039088913,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,857000.0,13257,Sedang,2.4879684947491247,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,586199.0,13257,Sedang,3.6373125849754095,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,544628.0,13257,Sedang,3.9149456142541332,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,1130828.0,13257,Sedang,1.8855113244454507,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,554754.0,13257,Sedang,3.8434855809962616,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,446955.0,13257,Sedang,4.770478012327863,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,328225.0,2132189.0,1001709.0,13257,Sedang,2.1285513058183563,0.15393804207788334,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,519512.0,13257,Sedang,4.10421510956436,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,337487.0,13257,Sedang,6.31784039088913,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,857000.0,13257,Sedang,2.4879684947491247,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,586199.0,13257,Sedang,3.6373125849754095,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,544628.0,13257,Sedang,3.9149456142541332,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,1130828.0,13257,Sedang,1.8855113244454507,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,554754.0,13257,Sedang,3.8434855809962616,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,446955.0,13257,Sedang,4.770478012327863,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERKOTAAN,2018,345167.0,2132189.0,1001709.0,13257,Sedang,2.1285513058183563,0.16188386676790847,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,519512.0,13257,Sedang,4.10421510956436,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,337487.0,13257,Sedang,6.31784039088913,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,857000.0,13257,Sedang,2.4879684947491247,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,586199.0,13257,Sedang,3.6373125849754095,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,544628.0,13257,Sedang,3.9149456142541332,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,1130828.0,13257,Sedang,1.8855113244454507,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,554754.0,13257,Sedang,3.8434855809962616,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,446955.0,13257,Sedang,4.770478012327863,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,333843.0,2132189.0,1001709.0,13257,Sedang,2.1285513058183563,0.15657289292834733,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,519512.0,13257,Sedang,4.10421510956436,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,337487.0,13257,Sedang,6.31784039088913,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,857000.0,13257,Sedang,2.4879684947491247,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,586199.0,13257,Sedang,3.6373125849754095,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,544628.0,13257,Sedang,3.9149456142541332,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,1130828.0,13257,Sedang,1.8855113244454507,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,554754.0,13257,Sedang,3.8434855809962616,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,446955.0,13257,Sedang,4.770478012327863,0.16054721227808605,1
SUMATERA UTARA,MAKANAN,PERDESAAN,2018,342317.0,2132189.0,1001709.0,13257,Sedang,2.1285513058183563,0.16054721227808605,1
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,519512.0,13257,Rendah,4.10421510956436,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,337487.0,13257,Rendah,6.31784039088913,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,857000.0,13257,Rendah,2.4879684947491247,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,586199.0,13257,Rendah,3.6373125849754095,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,544628.0,13257,Rendah,3.9149456142541332,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,1130828.0,13257,Rendah,1.8855113244454507,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,554754.0,13257,Rendah,3.8434855809962616,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,446955.0,13257,Rendah,4.770478012327863,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120138.0,2132189.0,1001709.0,13257,Rendah,2.1285513058183563,0.05634491126255693,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,519512.0,13257,Rendah,4.10421510956436,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,337487.0,13257,Rendah,6.31784039088913,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,857000.0,13257,Rendah,2.4879684947491247,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,586199.0,13257,Rendah,3.6373125849754095,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,544628.0,13257,Rendah,3.9149456142541332,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,1130828.0,13257,Rendah,1.8855113244454507,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,554754.0,13257,Rendah,3.8434855809962616,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,446955.0,13257,Rendah,4.770478012327863,0.05657237702661443,0
SUMATERA UTARA,NONMAKANAN,PERKOTAAN,2018,120623.0,2132189.0,1001709.0,13257,Rendah,2.1285513058183563,0.05657237702661443,0
